0.000042245,0.000042456,0.000042639,0.000042806,0.000042961,0.000043114,0.000043265,0.000043415,0.000043566,0.000043714,0.000043856,0.000043989,0.000044113,0.000044226,0.000044325,0.000044412,0.000044486,0.000044549,0.000044606,0.000044659,0.000044697,0.000044731,0.000044745,0.000044748,0.000044737,0.000044712,0.000044676,0.000044625,0.000044559,0.000044487,0.000044403,0.000044303,0.000044174,0.000044014,0.000043813,0.000043577,0.000043298,0.000042946,0.000042503,0.000042631,0.000042742,0.000042790,0.000042790,0.000042756,0.000042679,0.000042576,0.000042438,0.000042289,0.000042161,0.000042170,0.000042209,0.000042239,0.000042248,0.000042238,0.000042222,0.000042215,0.000042194,0.000042159,0.000042112,0.000042053,0.000041982,0.000041901,0.000041811,0.000041708,0.000041587,0.000041437,0.000041241,0.000040969,0.000041051,0.000041107,0.000041182,0.000041262,0.000041346,0.000041421,0.000041488,0.000041545,0.000041587,0.000041623,0.000041650,0.000041666,0.000041684,0.000041724,0.000041759,0.000041788,0.000041807,0.000041824,0.000041839,0.000041867,0.000041891,0.000041907,0.000041918,0.000041923,0.000041947,0.000041959,0.000041955,0.000041940,0.000041923,0.000041937,0.000041806,0.000042021
0.000042073,0.000042335,0.000042534,0.000042694,0.000042845,0.000042992,0.000043139,0.000043287,0.000043437,0.000043590,0.000043738,0.000043876,0.000044004,0.000044119,0.000044220,0.000044305,0.000044372,0.000044427,0.000044465,0.000044529,0.000044565,0.000044601,0.000044627,0.000044636,0.000044632,0.000044617,0.000044599,0.000044564,0.000044514,0.000044448,0.000044388,0.000044307,0.000044194,0.000044039,0.000043838,0.000043583,0.000043306,0.000039800,0.000041582,0.000042477,0.000042780,0.000042881,0.000042890,0.000042841,0.000042746,0.000042610,0.000042431,0.000042190,0.000041901,0.000042051,0.000042183,0.000042258,0.000042285,0.000042276,0.000042229,0.000042241,0.000042231,0.000042200,0.000042155,0.000042094,0.000042023,0.000041941,0.000041848,0.000041739,0.000041611,0.000041442,0.000041183,0.000040645,0.000039800,0.000041120,0.000041208,0.000041291,0.000041368,0.000041434,0.000041490,0.000041541,0.000041585,0.000041620,0.000041648,0.000041674,0.000041696,0.000041728,0.000041755,0.000041778,0.000041796,0.000041812,0.000041826,0.000041842,0.000041856,0.000041867,0.000041872,0.000041875,0.000041874,0.000041867,0.000041836,0.000041783,0.000041703,0.000039800,0.000041114,0.000041761
0.000041951,0.000039800,0.000042467,0.000042592,0.000042736,0.000042876,0.000043011,0.000043156,0.000043308,0.000043469,0.000043628,0.000043778,0.000043909,0.000044030,0.000044130,0.000044214,0.000044276,0.000044311,0.000044310,0.000039800,0.000044429,0.000044487,0.000044524,0.000044542,0.000044536,0.000044526,0.000044534,0.000044525,0.000044483,0.000044406,0.000044392,0.000044345,0.000044256,0.000044114,0.000043912,0.000043613,0.000043115,0.000042013,0.000039800,0.000042917,0.000043021,0.000043060,0.000043046,0.000042976,0.000042857,0.000042684,0.000042490,0.000039800,0.000041207,0.000041944,0.000042215,0.000042323,0.000042361,0.000042351,0.000039800,0.000042295,0.000042288,0.000042255,0.000042207,0.000042144,0.000042076,0.000041991,0.000041898,0.000041793,0.000041672,0.000041538,0.000041402,0.000039800,0.000040685,0.000041076,0.000041237,0.000041333,0.000041398,0.000041455,0.000041503,0.000041545,0.000041588,0.000041623,0.000041653,0.000041681,0.000041705,0.000041729,0.000041754,0.000041771,0.000041790,0.000041800,0.000041812,0.000041820,0.000041826,0.000041828,0.000041828,0.000041822,0.000041814,0.000041790,0.000041746,0.000041653,0.000041445,0.000040884,0.000039800,0.000041840
0.000041987,0.000042137,0.000042332,0.000042471,0.000042633,0.000042755,0.000042881,0.000043016,0.000043170,0.000043353,0.000043528,0.000043689,0.000043834,0.000043957,0.000044063,0.000044144,0.000044204,0.000044237,0.000044251,0.000044236,0.000044338,0.000044401,0.000044443,0.000044462,0.000044447,0.000039800,0.000044485,0.000044514,0.000044489,0.000039800,0.000044436,0.000044427,0.000044365,0.000044253,0.000044084,0.000043844,0.000043523,0.000043177,0.000043391,0.000043329,0.000043318,0.000043301,0.000043253,0.000043161,0.000043014,0.000042790,0.000042405,0.000041559,0.000039800,0.000042310,0.000042405,0.000042462,0.000042478,0.000042474,0.000042457,0.000042409,0.000042368,0.000042326,0.000042271,0.000042210,0.000042134,0.000042053,0.000041961,0.000041860,0.000041752,0.000041636,0.000041518,0.000041406,0.000041197,0.000041260,0.000041334,0.000041396,0.000041444,0.000041481,0.000041515,0.000041558,0.000041598,0.000041632,0.000041661,0.000041687,0.000041712,0.000041733,0.000041752,0.000041771,0.000041783,0.000041792,0.000041796,0.000041800,0.000041800,0.000041795,0.000041787,0.000041776,0.000041759,0.000041738,0.000041700,0.000041637,0.000041540,0.000041436,0.000041669,0.000041848
0.000042018,0.000042141,0.000042258,0.000042322,0.000039800,0.000042638,0.000042737,0.000042853,0.000043002,0.000043240,0.000043445,0.000043620,0.000043776,0.000043911,0.000044017,0.000044098,0.000044155,0.000044191,0.000044208,0.000044229,0.000044280,0.000044336,0.000044386,0.000044426,0.000044444,0.000044454,0.000044515,0.000044556,0.000044575,0.000044585,0.000044578,0.000044569,0.000044526,0.000044447,0.000044323,0.000044154,0.000043956,0.000043780,0.000043748,0.000043681,0.000043619,0.000043568,0.000043502,0.000043399,0.000043252,0.000043047,0.000042784,0.000042506,0.000042682,0.000042636,0.000042634,0.000042636,0.000042623,0.000042596,0.000042559,0.000042507,0.000042456,0.000042400,0.000042345,0.000042276,0.000042204,0.000042121,0.000042032,0.000041937,0.000041837,0.000041735,0.000041634,0.000041537,0.000041440,0.000041429,0.000041451,0.000041476,0.000041498,0.000041512,0.000041521,0.000041569,0.000041611,0.000041644,0.000041674,0.000041698,0.000041718,0.000041740,0.000041756,0.000041769,0.000041779,0.000041783,0.000041785,0.000041783,0.000041775,0.000041763,0.000041748,0.000041730,0.000041713,0.000041697,0.000041679,0.000041658,0.000041638,0.000041646,0.000041765,0.000041893
0.000042048,0.000042146,0.000042232,0.000042296,0.000042345,0.000042482,0.000042577,0.000042668,0.000042737,0.000039800,0.000043382,0.000043573,0.000043746,0.000043887,0.000043998,0.000044079,0.000044131,0.000044158,0.000044172,0.000044188,0.000044220,0.000044276,0.000044341,0.000044403,0.000044458,0.000044505,0.000044565,0.000044619,0.000044666,0.000044709,0.000044734,0.000044741,0.000044726,0.000044684,0.000044608,0.000044497,0.000044364,0.000044237,0.000044143,0.000044032,0.000043906,0.000043854,0.000043787,0.000043684,0.000043541,0.000043366,0.000043173,0.000043007,0.000042968,0.000042910,0.000042866,0.000042823,0.000042779,0.000042728,0.000042667,0.000042602,0.000042544,0.000042485,0.000042422,0.000042353,0.000042276,0.000042195,0.000042108,0.000042019,0.000041926,0.000041833,0.000041743,0.000041663,0.000041597,0.000041566,0.000041559,0.000041560,0.000041562,0.000041552,0.000039800,0.000041590,0.000041626,0.000041663,0.000041688,0.000041711,0.000041731,0.000041746,0.000041761,0.000041772,0.000041780,0.000041780,0.000041780,0.000041769,0.000041756,0.000041736,0.000041711,0.000041685,0.000041664,0.000041660,0.000041659,0.000041676,0.000041702,0.000041754,0.000041841,0.000041946
0.000042083,0.000042163,0.000042230,0.000042278,0.000042318,0.000042367,0.000042418,0.000042501,0.000042607,0.000042778,0.000043210,0.000043540,0.000043745,0.000043898,0.000044011,0.000044087,0.000044130,0.000044141,0.000044135,0.000044126,0.000044141,0.000044206,0.000044300,0.000044392,0.000044475,0.000044549,0.000044616,0.000044691,0.000044769,0.000044845,0.000044905,0.000044940,0.000044951,0.000044956,0.000044926,0.000044862,0.000044768,0.000044665,0.000044550,0.000044400,0.000044120,0.000044157,0.000044106,0.000044004,0.000043866,0.000043702,0.000043530,0.000043382,0.000043273,0.000043180,0.000043092,0.000043015,0.000042942,0.000042868,0.000042785,0.000042691,0.000042628,0.000042567,0.000042504,0.000042432,0.000042355,0.000042274,0.000042188,0.000042102,0.000042015,0.000041929,0.000041848,0.000041777,0.000041718,0.000041682,0.000041659,0.000041641,0.000041633,0.000041622,0.000041617,0.000041606,0.000041653,0.000041684,0.000041710,0.000041727,0.000041744,0.000041759,0.000041772,0.000041781,0.000041785,0.000041786,0.000041777,0.000041763,0.000041743,0.000041712,0.000041677,0.000041636,0.000041593,0.000039800,0.000041623,0.000041681,0.000041747,0.000041823,0.000041906,0.000041996
0.000042129,0.000042194,0.000042244,0.000042273,0.000042272,0.000042250,0.000042225,0.000042311,0.000042404,0.000042587,0.000039800,0.000043634,0.000043804,0.000043948,0.000044061,0.000044132,0.000044160,0.000044143,0.000044095,0.000044046,0.000044002,0.000039800,0.000044258,0.000044390,0.000044506,0.000044594,0.000044672,0.000044755,0.000044872,0.000045000,0.000045103,0.000045162,0.000045185,0.000045260,0.000045282,0.000045252,0.000045186,0.000045100,0.000045003,0.000044892,0.000039800,0.000044538,0.000044481,0.000044364,0.000044213,0.000044045,0.000043875,0.000043711,0.000043568,0.000043437,0.000043315,0.000043202,0.000043108,0.000043016,0.000042908,0.000042749,0.000042708,0.000042657,0.000042590,0.000042517,0.000042436,0.000042355,0.000042273,0.000042187,0.000042100,0.000042019,0.000041943,0.000041876,0.000041822,0.000041780,0.000041749,0.000041726,0.000041703,0.000041684,0.000041665,0.000039800,0.000041687,0.000041713,0.000041731,0.000041747,0.000041760,0.000041773,0.000041783,0.000041794,0.000041796,0.000041795,0.000041786,0.000041766,0.000041735,0.000041696,0.000041645,0.000041587,0.000041521,0.000041457,0.000041565,0.000041679,0.000041780,0.000041875,0.000041964,0.000042049
0.000042182,0.000042240,0.000042279,0.000042287,0.000042255,0.000042130,0.000041931,0.000042102,0.000042119,0.000042634,0.000043258,0.000043645,0.000043878,0.000044040,0.000044148,0.000044223,0.000044232,0.000044175,0.000044060,0.000043953,0.000043915,0.000043943,0.000044184,0.000044399,0.000044563,0.000044660,0.000044713,0.000044792,0.000044966,0.000045176,0.000045345,0.000045422,0.000045366,0.000045615,0.000045691,0.000045677,0.000045623,0.000045548,0.000045467,0.000045388,0.000045358,0.000045088,0.000044916,0.000044753,0.000044579,0.000044394,0.000044206,0.000044024,0.000043852,0.000043686,0.000043529,0.000043371,0.000043270,0.000043178,0.000043089,0.000039800,0.000042800,0.000042758,0.000042685,0.000042604,0.000042522,0.000042440,0.000042355,0.000042271,0.000042186,0.000042100,0.000042028,0.000041965,0.000041913,0.000041869,0.000041833,0.000041800,0.000041772,0.000041745,0.000041732,0.000041734,0.000041737,0.000041747,0.000041758,0.000041768,0.000041777,0.000041787,0.000041799,0.000041807,0.000041816,0.000041811,0.000041802,0.000041779,0.000041740,0.000041687,0.000041623,0.000041545,0.000041449,0.000041314,0.000041507,0.000041687,0.000041824,0.000041934,0.000042029,0.000042112
0.000042253,0.000042307,0.000042343,0.000042351,0.000042324,0.000039800,0.000041268,0.000039800,0.000041327,0.000039800,0.000043575,0.000043812,0.000044027,0.000044181,0.000044273,0.000044375,0.000044375,0.000044261,0.000044013,0.000043791,0.000043764,0.000043821,0.000044129,0.000044468,0.000044684,0.000044765,0.000044740,0.000044730,0.000045023,0.000045399,0.000045678,0.000045813,0.000039800,0.000046146,0.000046182,0.000046150,0.000046068,0.000046006,0.000045930,0.000045836,0.000045723,0.000045534,0.000045345,0.000045154,0.000044954,0.000044746,0.000044534,0.000044329,0.000044131,0.000043931,0.000043739,0.000043484,0.000043418,0.000043340,0.000043248,0.000043155,0.000043000,0.000042889,0.000042791,0.000042692,0.000042608,0.000042525,0.000042446,0.000042358,0.000042269,0.000042172,0.000042103,0.000042045,0.000041994,0.000041950,0.000041908,0.000041872,0.000041832,0.000041797,0.000041782,0.000041779,0.000041781,0.000041781,0.000041783,0.000041787,0.000041792,0.000041801,0.000041814,0.000041826,0.000041836,0.000041840,0.000041829,0.000041805,0.000041759,0.000041688,0.000041611,0.000041520,0.000039800,0.000040851,0.000041458,0.000041730,0.000041893,0.000042011,0.000042105,0.000042185
